CustomerID,RecencyDays,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,CustomerSegment
14188,51.0,6,2054.36,2,2,2,6,Low Value
14691,51.0,5,2114.33,2,2,2,6,Low Value
16041,51.0,3,3166.4,2,3,1,6,Low Value
16880,52.0,8,1840.86,2,2,2,6,Low Value
16205,52.0,7,1830.61,2,2,2,6,Low Value
13029,52.0,5,1927.3,2,2,2,6,Low Value
15043,52.0,6,2873.8,2,2,2,6,Low Value
16618,52.0,5,2647.59,2,2,2,6,Low Value
17633,52.0,7,2057.39,2,2,2,6,Low Value
16639,52.0,4,1747.98,2,2,2,6,Low Value
17886,53.0,6,1608.38,2,2,2,6,Low Value
14360,53.0,4,2128.23,2,2,2,6,Low Value
16348,53.0,8,1798.22,2,2,2,6,Low Value
17043,53.0,8,2616.55,2,2,2,6,Low Value
17158,53.0,5,1980.0,2,2,2,6,Low Value
13717,53.0,8,1763.3,2,2,2,6,Low Value
18016,53.0,7,1960.46,2,2,2,6,Low Value
17623,54.0,7,2383.67,2,2,2,6,Low Value
17164,54.0,7,2467.35,2,2,2,6,Low Value
12357,54.0,3,18287.66,2,3,1,6,Low Value
13155,54.0,6,1750.18,2,2,2,6,Low Value
16372,54.0,5,1328.61,2,2,2,6,Low Value
16676,54.0,6,2361.9,2,2,2,6,Low Value
17084,56.0,3,5202.97,2,3,1,6,Low Value
16555,56.0,6,1915.68,2,2,2,6,Low Value
12577,56.0,8,1653.75,2,2,2,6,Low Value
18022,56.0,5,1651.79,2,2,2,6,Low Value
18035,56.0,5,1276.74,2,2,2,6,Low Value
12576,57.0,8,2142.72,2,2,2,6,Low Value
15809,57.0,7,1274.44,2,2,2,6,Low Value
15252,57.0,5,2103.41,2,2,2,6,Low Value
13168,57.0,5,1875.31,2,2,2,6,Low Value
15551,57.0,7,1710.08,2,2,2,6,Low Value
15651,58.0,5,1259.06,2,2,2,6,Low Value
17800,58.0,9,1199.01,2,1,3,6,Low Value
16043,58.0,8,1856.59,2,2,2,6,Low Value
12674,59.0,4,1970.6,2,2,2,6,Low Value
16825,60.0,5,1826.89,2,2,2,6,Low Value
16960,60.0,8,2043.43,2,2,2,6,Low Value
14167,60.0,8,1296.49,2,2,2,6,Low Value
13145,60.0,7,1423.52,2,2,2,6,Low Value
17951,60.0,4,1636.08,2,2,2,6,Low Value
14808,60.0,8,2741.17,2,2,2,6,Low Value
13813,61.0,8,2765.47,2,2,2,6,Low Value
16190,61.0,8,2723.55,2,2,2,6,Low Value
14295,61.0,5,2362.91,2,2,2,6,Low Value
17796,61.0,7,1361.99,2,2,2,6,Low Value
13617,61.0,8,1278.75,2,2,2,6,Low Value
16049,61.0,6,1899.68,2,2,2,6,Low Value
15865,61.0,5,2248.92,2,2,2,6,Low Value
13566,62.0,5,1708.12,2,2,2,6,Low Value
13278,62.0,4,1435.85,2,2,2,6,Low Value
17018,62.0,6,2287.7,2,2,2,6,Low Value
17272,63.0,4,2148.63,2,2,2,6,Low Value
17837,63.0,8,1593.38,2,2,2,6,Low Value
16554,63.0,8,2841.72,2,2,2,6,Low Value
14232,64.0,5,2048.07,2,2,2,6,Low Value
12536,64.0,3,12601.83,2,3,1,6,Low Value
17545,64.0,6,1448.54,2,2,2,6,Low Value
14842,64.0,4,2824.69,2,2,2,6,Low Value
16232,64.0,7,2712.97,2,2,2,6,Low Value
17414,64.0,6,2249.52,2,2,2,6,Low Value
18276,65.0,6,1656.52,2,2,2,6,Low Value
14379,65.0,4,1268.91,2,2,2,6,Low Value
15990,65.0,7,2010.05,2,2,2,6,Low Value
17175,65.0,4,1443.69,2,2,2,6,Low Value
12456,65.0,3,3181.04,2,3,1,6,Low Value
14754,65.0,6,1550.48,2,2,2,6,Low Value
16110,66.0,4,1819.27,2,2,2,6,Low Value
13652,67.0,5,2570.85,2,2,2,6,Low Value
17004,67.0,4,2425.16,2,2,2,6,Low Value
15142,67.0,6,2619.92,2,2,2,6,Low Value
15215,68.0,7,2422.43,2,2,2,6,Low Value
16017,68.0,5,1553.83,2,2,2,6,Low Value
14233,70.0,7,2904.27,2,2,2,6,Low Value
14967,71.0,6,1982.61,2,2,2,6,Low Value
12407,71.0,5,1708.12,2,2,2,6,Low Value
13725,71.0,8,1980.56,2,2,2,6,Low Value
17571,71.0,5,1703.75,2,2,2,6,Low Value
14427,71.0,4,1263.52,2,2,2,6,Low Value
15807,71.0,5,1817.52,2,2,2,6,Low Value
13761,71.0,6,1952.17,2,2,2,6,Low Value
15587,71.0,7,1522.08,2,2,2,6,Low Value
16099,71.0,7,1573.2,2,2,2,6,Low Value
16177,71.0,8,2247.31,2,2,2,6,Low Value
18252,71.0,7,1542.09,2,2,2,6,Low Value
18149,71.0,7,1624.71,2,2,2,6,Low Value
14631,72.0,6,2025.69,2,2,2,6,Low Value
17764,72.0,5,1623.64,2,2,2,6,Low Value
15803,72.0,4,1929.66,2,2,2,6,Low Value
15220,72.0,6,1778.96,2,2,2,6,Low Value
14229,73.0,7,2594.04,2,2,2,6,Low Value
12863,73.0,6,2792.55,2,2,2,6,Low Value
16249,74.0,5,1800.07,2,2,2,6,Low Value
16848,74.0,4,1411.62,2,2,2,6,Low Value
17244,74.0,5,1826.04,2,2,2,6,Low Value
13265,74.0,5,2107.66,2,2,2,6,Low Value
16389,74.0,4,1382.07,2,2,2,6,Low Value
12463,74.0,4,1344.78,2,2,2,6,Low Value
17534,74.0,5,1668.83,2,2,2,6,Low Value
17734,74.0,6,1442.32,2,2,2,6,Low Value
14443,75.0,5,2386.47,2,2,2,6,Low Value
13760,75.0,5,1363.64,2,2,2,6,Low Value
16934,75.0,6,2110.99,2,2,2,6,Low Value
13878,75.0,4,2473.06,2,2,2,6,Low Value
15826,77.0,4,2598.28,2,2,2,6,Low Value
15620,77.0,4,1942.36,2,2,2,6,Low Value
16394,78.0,5,1555.34,2,2,2,6,Low Value
16239,78.0,6,1492.2,2,2,2,6,Low Value
16224,78.0,5,1616.54,2,2,2,6,Low Value
14555,78.0,6,2315.63,2,2,2,6,Low Value
14421,78.0,6,2469.37,2,2,2,6,Low Value
15272,78.0,6,2085.48,2,2,2,6,Low Value
16121,78.0,5,1477.09,2,2,2,6,Low Value
17190,80.0,7,1743.04,2,2,2,6,Low Value
16120,80.0,6,3056.91,3,2,1,6,Low Value
16086,80.0,10,2864.99,3,1,2,6,Low Value
14857,81.0,7,3651.85,3,2,1,6,Low Value
13373,82.0,6,7587.19,3,2,1,6,Low Value
13259,83.0,9,1433.38,3,1,2,6,Low Value
16104,83.0,9,2778.61,3,1,2,6,Low Value
17921,85.0,10,2423.5,3,1,2,6,Low Value
15416,86.0,7,4572.82,3,2,1,6,Low Value
14462,87.0,12,2270.01,3,1,2,6,Low Value
15228,87.0,6,5580.27,3,2,1,6,Low Value
12457,87.0,8,2995.91,3,2,1,6,Low Value
16253,88.0,7,7310.15,3,2,1,6,Low Value
14651,88.0,9,2034.12,3,1,2,6,Low Value
13431,88.0,8,3316.24,3,2,1,6,Low Value
18116,89.0,13,2154.3,3,1,2,6,Low Value
13635,89.0,4,2999.16,3,2,1,6,Low Value
15164,89.0,9,2068.92,3,1,2,6,Low Value
15834,91.0,7,3772.99,3,2,1,6,Low Value
13092,92.0,12,2140.28,3,1,2,6,Low Value
16101,92.0,4,3229.16,3,2,1,6,Low Value
14916,92.0,8,3042.95,3,2,1,6,Low Value
17905,92.0,13,2383.52,3,1,2,6,Low Value
16233,92.0,9,1965.71,3,1,2,6,Low Value
17894,93.0,18,2453.38,3,1,2,6,Low Value
18242,93.0,8,3605.21,3,2,1,6,Low Value
14609,93.0,10,1486.2,3,1,2,6,Low Value
15841,93.0,9,2742.41,3,1,2,6,Low Value
13505,94.0,4,4393.63,3,2,1,6,Low Value
13979,94.0,7,3416.23,3,2,1,6,Low Value
16266,94.0,14,1757.95,3,1,2,6,Low Value
16383,95.0,7,2974.84,3,2,1,6,Low Value
15312,96.0,12,2930.19,3,1,2,6,Low Value
17388,99.0,11,2691.57,3,1,2,6,Low Value
14147,99.0,9,2590.2,3,1,2,6,Low Value
17311,99.0,6,3566.56,3,2,1,6,Low Value
14038,99.0,5,3069.88,3,2,1,6,Low Value
15067,99.0,5,3877.88,3,2,1,6,Low Value
17027,99.0,9,1327.11,3,1,2,6,Low Value
12854,99.0,7,2994.02,3,2,1,6,Low Value
12409,100.0,7,23419.29,3,2,1,6,Low Value
15810,100.0,8,2999.04,3,2,1,6,Low Value
12435,101.0,6,13925.93,3,2,1,6,Low Value
16584,101.0,5,3163.67,3,2,1,6,Low Value
14934,103.0,5,3503.5,3,2,1,6,Low Value
13334,103.0,5,6263.75,3,2,1,6,Low Value
18194,103.0,6,4162.04,3,2,1,6,Low Value
13662,106.0,11,2250.11,3,1,2,6,Low Value
14177,107.0,13,2229.34,3,1,2,6,Low Value
17640,108.0,6,3168.94,3,2,1,6,Low Value
12924,109.0,12,2469.4,3,1,2,6,Low Value
15980,110.0,7,6593.68,3,2,1,6,Low Value
13124,110.0,4,4782.45,3,2,1,6,Low Value
14915,112.0,11,1811.25,3,1,2,6,Low Value
16027,113.0,15,2048.36,3,1,2,6,Low Value
14410,113.0,11,2651.14,3,1,2,6,Low Value
13249,113.0,9,1608.93,3,1,2,6,Low Value
13848,113.0,8,3335.0,3,2,1,6,Low Value
15885,114.0,15,1951.82,3,1,2,6,Low Value
17460,115.0,16,2228.27,3,1,2,6,Low Value
15491,116.0,6,3100.09,3,2,1,6,Low Value
12502,117.0,5,3723.87,3,2,1,6,Low Value
13748,117.0,9,2268.35,3,1,2,6,Low Value
14565,117.0,5,3859.22,3,2,1,6,Low Value
17722,117.0,5,4430.36,3,2,1,6,Low Value
14078,122.0,9,1692.63,3,1,2,6,Low Value
14472,125.0,9,2228.22,3,1,2,6,Low Value
17268,129.0,11,1733.89,3,1,2,6,Low Value
13425,129.0,5,3403.63,3,2,1,6,Low Value
14930,130.0,6,5246.63,3,2,1,6,Low Value
14224,131.0,9,1897.9,3,1,2,6,Low Value
14566,132.0,4,4092.0,3,2,1,6,Low Value
14745,134.0,12,2571.81,3,1,2,6,Low Value
17742,134.0,11,2098.48,3,1,2,6,Low Value
15480,137.0,5,6279.0,3,2,1,6,Low Value
13799,137.0,9,2803.57,3,1,2,6,Low Value
12758,138.0,7,9903.24,3,2,1,6,Low Value
14855,140.0,7,6520.3,3,2,1,6,Low Value
16045,140.0,8,3434.93,3,2,1,6,Low Value
17994,143.0,11,2313.32,3,1,2,6,Low Value
17723,148.0,7,3378.4,3,2,1,6,Low Value
12917,149.0,6,4359.2,3,2,1,6,Low Value
17353,150.0,4,3242.0,3,2,1,6,Low Value
17553,151.0,4,3757.6,3,2,1,6,Low Value
14692,158.0,12,1745.09,3,1,2,6,Low Value
12916,160.0,7,4654.02,3,2,1,6,Low Value
15704,161.0,6,3817.96,3,2,1,6,Low Value
12840,165.0,7,4041.97,3,2,1,6,Low Value
14548,171.0,9,2627.49,3,1,2,6,Low Value
15265,172.0,4,3345.64,3,2,1,6,Low Value
17126,173.0,9,2070.44,3,1,2,6,Low Value
12424,183.0,4,3340.03,3,2,1,6,Low Value
17969,187.0,20,2369.94,3,1,2,6,Low Value
15665,189.0,5,4015.12,3,2,1,6,Low Value
16320,193.0,6,5628.99,3,2,1,6,Low Value
17897,194.0,9,2585.0,3,1,2,6,Low Value
14573,201.0,13,2621.42,3,1,2,6,Low Value
14867,207.0,16,2952.06,3,1,2,6,Low Value
16883,208.0,19,2396.59,3,1,2,6,Low Value
12468,209.0,5,3670.74,3,2,1,6,Low Value
18231,213.0,28,6880.97,4,1,1,6,Low Value
14625,217.0,11,4497.88,4,1,1,6,Low Value
14828,218.0,13,9839.46,4,1,1,6,Low Value
14740,218.0,11,4161.06,4,1,1,6,Low Value
13659,226.0,12,4894.88,4,1,1,6,Low Value
17504,227.0,18,9565.12,4,1,1,6,Low Value
15079,233.0,11,3767.35,4,1,1,6,Low Value
13952,239.0,14,12823.52,4,1,1,6,Low Value
17646,240.0,12,4149.79,4,1,1,6,Low Value
14770,253.0,8,3637.64,4,1,1,6,Low Value
13485,254.0,11,3019.22,4,1,1,6,Low Value
14532,257.0,11,3859.18,4,1,1,6,Low Value
14154,260.0,8,6460.7,4,1,1,6,Low Value
14465,267.0,11,3946.03,4,1,1,6,Low Value
15032,277.0,8,13780.65,4,1,1,6,Low Value
17230,285.0,18,9924.95,4,1,1,6,Low Value
13093,296.0,55,54943.65,4,1,1,6,Low Value
12755,301.0,11,9030.66,4,1,1,6,Low Value
17508,302.0,8,4579.23,4,1,1,6,Low Value
13715,302.0,17,8483.29,4,1,1,6,Low Value
13044,312.0,11,4853.9,4,1,1,6,Low Value
14081,323.0,10,5370.1,4,1,1,6,Low Value
15808,327.0,21,18409.93,4,1,1,6,Low Value
13963,329.0,17,3011.87,4,1,1,6,Low Value
13615,340.0,8,6272.53,4,1,1,6,Low Value
15222,340.0,11,3550.91,4,1,1,6,Low Value
12346,347.0,12,77556.46,4,1,1,6,Low Value
12872,348.0,12,3685.49,4,1,1,6,Low Value
16351,354.0,13,3330.03,4,1,1,6,Low Value
17406,354.0,13,4905.05,4,1,1,6,Low Value
16125,388.0,14,4587.65,4,1,1,6,Low Value
16858,390.0,10,4668.28,4,1,1,6,Low Value
16754,393.0,29,67502.47,4,1,1,6,Low Value
17850,393.0,155,56600.08,4,1,1,6,Low Value
13542,398.0,17,4006.17,4,1,1,6,Low Value
13958,401.0,8,4709.23,4,1,1,6,Low Value
14134,403.0,15,11123.35,4,1,1,6,Low Value
17307,416.0,11,3999.89,4,1,1,6,Low Value
13206,421.0,13,8377.32,4,1,1,6,Low Value
12518,22.0,5,2056.89,1,2,2,5,Low Value
16446,22.0,2,168472.5,1,3,1,5,Low Value
13471,22.0,4,2531.58,1,2,2,5,Low Value
16688,22.0,4,1260.86,1,2,2,5,Low Value
16358,22.0,5,2919.65,1,2,2,5,Low Value
17451,22.0,7,1721.4,1,2,2,5,Low Value
14730,22.0,8,2005.06,1,2,2,5,Low Value
16833,22.0,6,2409.04,1,2,2,5,Low Value
17554,22.0,5,1952.45,1,2,2,5,Low Value
14719,22.0,5,1602.13,1,2,2,5,Low Value
14698,22.0,5,1250.76,1,2,2,5,Low Value
15214,22.0,8,1661.44,1,2,2,5,Low Value
18210,23.0,7,2768.83,1,2,2,5,Low Value
15453,23.0,7,1388.37,1,2,2,5,Low Value
15237,23.0,4,1412.32,1,2,2,5,Low Value
17856,23.0,4,1418.03,1,2,2,5,Low Value
13924,23.0,6,1838.85,1,2,2,5,Low Value
14251,23.0,5,2879.7,1,2,2,5,Low Value
12783,23.0,6,2225.91,1,2,2,5,Low Value
15525,23.0,4,1295.7,1,2,2,5,Low Value
15701,23.0,4,1542.14,1,2,2,5,Low Value
17434,23.0,7,2373.82,1,2,2,5,Low Value
14904,23.0,4,1640.64,1,2,2,5,Low Value
15136,23.0,4,1286.7,1,2,2,5,Low Value
16000,23.0,3,12393.7,1,3,1,5,Low Value
13743,24.0,7,1341.6,1,2,2,5,Low Value
13949,24.0,6,2427.32,1,2,2,5,Low Value
12912,24.0,5,1662.3,1,2,2,5,Low Value
14708,24.0,5,2212.28,1,2,2,5,Low Value
16201,24.0,5,2112.12,1,2,2,5,Low Value
16569,24.0,5,1455.23,1,2,2,5,Low Value
14216,24.0,5,2150.04,1,2,2,5,Low Value
15822,24.0,6,1840.06,1,2,2,5,Low Value
13507,24.0,4,2479.16,1,2,2,5,Low Value
17290,24.0,8,1501.44,1,2,2,5,Low Value
17481,24.0,4,1255.59,1,2,2,5,Low Value
14071,24.0,8,1438.82,1,2,2,5,Low Value
16620,24.0,6,1758.93,1,2,2,5,Low Value
14121,24.0,4,2780.15,1,2,2,5,Low Value
17744,24.0,7,2649.14,1,2,2,5,Low Value
16790,25.0,6,1545.62,1,2,2,5,Low Value
15157,25.0,5,2654.11,1,2,2,5,Low Value
16949,25.0,6,1286.27,1,2,2,5,Low Value
13994,25.0,6,2313.14,1,2,2,5,Low Value
17666,25.0,5,2047.8,1,2,2,5,Low Value
16929,25.0,7,1295.39,1,2,2,5,Low Value
15932,25.0,8,2495.87,1,2,2,5,Low Value
16379,25.0,4,2157.4,1,2,2,5,Low Value
15621,25.0,4,1293.03,1,2,2,5,Low Value
14696,25.0,8,2767.9,1,2,2,5,Low Value
16910,25.0,8,1510.06,1,2,2,5,Low Value
12381,25.0,5,1845.31,1,2,2,5,Low Value
17006,25.0,8,1636.32,1,2,2,5,Low Value
16500,25.0,9,843.91,1,1,3,5,Low Value
15392,26.0,7,2911.62,1,2,2,5,Low Value
14931,26.0,5,1257.68,1,2,2,5,Low Value
13417,26.0,6,1669.49,1,2,2,5,Low Value
18180,26.0,6,1843.75,1,2,2,5,Low Value
14075,26.0,6,1734.87,1,2,2,5,Low Value
12724,26.0,7,2317.52,1,2,2,5,Low Value
14102,26.0,5,1360.28,1,2,2,5,Low Value
13736,26.0,7,2766.21,1,2,2,5,Low Value
13630,26.0,7,2031.78,1,2,2,5,Low Value
17827,26.0,6,2388.05,1,2,2,5,Low Value
17131,26.0,5,2463.17,1,2,2,5,Low Value
14583,26.0,8,1781.03,1,2,2,5,Low Value
13808,26.0,5,1747.66,1,2,2,5,Low Value
12952,27.0,4,1387.79,1,2,2,5,Low Value
13309,28.0,6,1706.37,1,2,2,5,Low Value
13868,28.0,2,3192.54,1,3,1,5,Low Value
17086,28.0,6,2050.08,1,2,2,5,Low Value
12695,28.0,7,1407.12,1,2,2,5,Low Value
12704,28.0,8,2340.84,1,2,2,5,Low Value
16474,28.0,7,1871.5,1,2,2,5,Low Value
13705,28.0,7,2035.33,1,2,2,5,Low Value
16899,28.0,8,1721.02,1,2,2,5,Low Value
17386,29.0,7,2812.77,1,2,2,5,Low Value
12856,29.0,6,2179.93,1,2,2,5,Low Value
12364,29.0,4,1313.1,1,2,2,5,Low Value
12684,29.0,7,2283.63,1,2,2,5,Low Value
17350,29.0,7,1906.04,1,2,2,5,Low Value
16169,29.0,4,1822.97,1,2,2,5,Low Value
16119,29.0,8,1720.81,1,2,2,5,Low Value
17115,29.0,7,2761.49,1,2,2,5,Low Value
14262,29.0,8,2618.23,1,2,2,5,Low Value
12919,29.0,6,1335.19,1,2,2,5,Low Value
17321,29.0,6,1741.18,1,2,2,5,Low Value
16966,29.0,7,2154.97,1,2,2,5,Low Value
18122,29.0,6,1826.21,1,2,2,5,Low Value
14869,29.0,6,2804.24,1,2,2,5,Low Value
14178,29.0,7,1620.93,1,2,2,5,Low Value
15172,30.0,5,1624.05,1,2,2,5,Low Value
13159,30.0,4,1437.85,1,2,2,5,Low Value
15993,30.0,7,2797.57,1,2,2,5,Low Value
16496,30.0,6,2330.77,1,2,2,5,Low Value
15101,30.0,6,1477.94,1,2,2,5,Low Value
18179,30.0,8,2547.55,1,2,2,5,Low Value
12528,30.0,6,1933.48,1,2,2,5,Low Value
14618,30.0,7,1342.32,1,2,2,5,Low Value
14005,30.0,5,2874.72,1,2,2,5,Low Value
16062,30.0,8,2863.45,1,2,2,5,Low Value
15073,31.0,8,2788.02,1,2,2,5,Low Value
15113,31.0,3,3609.33,1,3,1,5,Low Value
16295,31.0,4,1328.55,1,2,2,5,Low Value
14432,31.0,6,2255.51,1,2,2,5,Low Value
14554,31.0,4,2381.04,1,2,2,5,Low Value
15089,31.0,6,2420.84,1,2,2,5,Low Value
17101,31.0,7,2507.05,1,2,2,5,Low Value
14550,31.0,4,1353.31,1,2,2,5,Low Value
14419,32.0,7,1260.91,1,2,2,5,Low Value
15197,32.0,6,1877.51,1,2,2,5,Low Value
14321,32.0,7,2218.06,1,2,2,5,Low Value
14511,32.0,5,1314.81,1,2,2,5,Low Value
14480,32.0,4,1299.52,1,2,2,5,Low Value
12657,32.0,4,1643.18,1,2,2,5,Low Value
14597,32.0,6,2201.54,1,2,2,5,Low Value
16744,32.0,7,1304.76,1,2,2,5,Low Value
18096,32.0,6,1805.28,1,2,2,5,Low Value
15561,33.0,8,1934.39,1,2,2,5,Low Value
17031,33.0,6,2773.85,1,2,2,5,Low Value
12906,33.0,5,2919.81,1,2,2,5,Low Value
14741,33.0,7,1897.59,1,2,2,5,Low Value
15987,33.0,8,1682.13,1,2,2,5,Low Value
17411,33.0,5,1425.38,1,2,2,5,Low Value
14577,33.0,7,1374.25,1,2,2,5,Low Value
13064,33.0,6,1680.74,1,2,2,5,Low Value
14859,34.0,5,1705.64,1,2,2,5,Low Value
13232,34.0,7,1357.6,1,2,2,5,Low Value
17813,35.0,5,1770.88,1,2,2,5,Low Value
15473,35.0,8,2046.0,1,2,2,5,Low Value
15186,35.0,5,1403.2,1,2,2,5,Low Value
13149,35.0,4,1676.06,1,2,2,5,Low Value
17624,36.0,4,1568.63,1,2,2,5,Low Value
15793,36.0,8,2399.57,1,2,2,5,Low Value
13579,36.0,5,1539.04,1,2,2,5,Low Value
15117,36.0,8,2485.97,1,2,2,5,Low Value
16668,36.0,13,862.42,1,1,3,5,Low Value
18161,36.0,6,1803.1,1,2,2,5,Low Value
14591,36.0,4,1447.14,1,2,2,5,Low Value
17671,36.0,5,2403.34,1,2,2,5,Low Value
16173,37.0,6,1418.32,1,2,2,5,Low Value
14987,37.0,8,1713.85,1,2,2,5,Low Value
15594,37.0,5,1771.78,1,2,2,5,Low Value
15253,37.0,8,2055.09,1,2,2,5,Low Value
17034,37.0,5,1283.92,1,2,2,5,Low Value
16660,37.0,7,1879.55,1,2,2,5,Low Value
13644,37.0,4,2624.26,1,2,2,5,Low Value
17463,37.0,7,2557.91,1,2,2,5,Low Value
16066,38.0,5,1521.87,1,2,2,5,Low Value
14336,38.0,4,1614.91,1,2,2,5,Low Value
14912,38.0,6,1889.25,1,2,2,5,Low Value
15814,38.0,6,2634.44,1,2,2,5,Low Value
12775,38.0,7,1686.12,1,2,2,5,Low Value
12586,38.0,4,2062.67,1,2,2,5,Low Value
17759,38.0,5,1276.91,1,2,2,5,Low Value
16633,38.0,6,2883.1,1,2,2,5,Low Value
14657,38.0,6,1460.87,1,2,2,5,Low Value
15116,38.0,4,1352.75,1,2,2,5,Low Value
17073,39.0,4,1446.09,1,2,2,5,Low Value
14834,39.0,7,2206.16,1,2,2,5,Low Value
13456,39.0,6,1766.72,1,2,2,5,Low Value
15106,39.0,5,1422.52,1,2,2,5,Low Value
14297,39.0,4,1305.33,1,2,2,5,Low Value
16369,39.0,7,2664.81,1,2,2,5,Low Value
13282,39.0,4,1313.19,1,2,2,5,Low Value
15671,39.0,7,2657.13,1,2,2,5,Low Value
15676,39.0,3,3435.76,1,3,1,5,Low Value
14449,39.0,8,2482.8,1,2,2,5,Low Value
14447,40.0,6,1711.73,1,2,2,5,Low Value
16366,40.0,4,1548.13,1,2,2,5,Low Value
14984,40.0,6,1271.41,1,2,2,5,Low Value
12597,40.0,4,3811.22,2,2,1,5,Low Value
14553,40.0,9,1841.54,2,1,2,5,Low Value
13118,40.0,9,2415.41,2,1,2,5,Low Value
15906,40.0,10,2555.64,2,1,2,5,Low Value
14502,41.0,11,2470.67,2,1,2,5,Low Value
12778,41.0,9,1775.68,2,1,2,5,Low Value
17621,42.0,6,3175.12,2,2,1,5,Low Value
16350,42.0,9,2253.89,2,1,2,5,Low Value
14820,42.0,9,1274.76,2,1,2,5,Low Value
15494,42.0,5,3780.05,2,2,1,5,Low Value
14285,42.0,8,3284.42,2,2,1,5,Low Value
13094,42.0,13,2433.12,2,1,2,5,Low Value
17888,42.0,25,1820.44,2,1,2,5,Low Value
12578,42.0,4,4642.45,2,2,1,5,Low Value
12444,42.0,5,5005.46,2,2,1,5,Low Value
13117,42.0,18,2643.81,2,1,2,5,Low Value
12406,43.0,5,6390.36,2,2,1,5,Low Value
15081,43.0,12,1965.72,2,1,2,5,Low Value
16531,43.0,11,2298.33,2,1,2,5,Low Value
15811,43.0,7,3890.52,2,2,1,5,Low Value
12449,43.0,6,4835.89,2,2,1,5,Low Value
12539,43.0,7,11214.75,2,2,1,5,Low Value
16638,44.0,15,2430.53,2,1,2,5,Low Value
12753,44.0,6,21429.39,2,2,1,5,Low Value
12356,44.0,6,6373.68,2,2,1,5,Low Value
16809,44.0,9,1727.43,2,1,2,5,Low Value
17368,44.0,14,2826.14,2,1,2,5,Low Value
16085,44.0,12,2343.53,2,1,2,5,Low Value
13131,44.0,7,3313.77,2,2,1,5,Low Value
13285,44.0,6,3364.59,2,2,1,5,Low Value
14286,45.0,7,8479.76,2,2,1,5,Low Value
13410,45.0,9,2201.96,2,1,2,5,Low Value
18259,45.0,7,4318.2,2,2,1,5,Low Value
12676,45.0,11,2843.09,2,1,2,5,Low Value
13692,46.0,5,3114.4,2,2,1,5,Low Value
16341,46.0,7,3850.79,2,2,1,5,Low Value
15660,46.0,15,2812.99,2,1,2,5,Low Value
15050,46.0,5,4193.79,2,2,1,5,Low Value
12374,46.0,4,2989.22,2,2,1,5,Low Value
16303,47.0,7,7928.27,2,2,1,5,Low Value
17720,47.0,10,2768.91,2,1,2,5,Low Value
12865,47.0,4,3323.47,2,2,1,5,Low Value
13700,47.0,13,2613.46,2,1,2,5,Low Value
13984,47.0,12,2048.6,2,1,2,5,Low Value
17790,48.0,20,2783.61,2,1,2,5,Low Value
16560,48.0,8,3048.38,2,2,1,5,Low Value
13895,49.0,6,4008.52,2,2,1,5,Low Value
12480,49.0,7,5464.85,2,2,1,5,Low Value
16332,49.0,11,2010.41,2,1,2,5,Low Value
17162,50.0,10,1715.46,2,1,2,5,Low Value
14226,50.0,6,3002.53,2,2,1,5,Low Value
14035,50.0,9,2856.72,2,1,2,5,Low Value
18135,50.0,10,1249.62,2,1,2,5,Low Value
16907,50.0,9,1707.9,2,1,2,5,Low Value
16434,50.0,12,2741.74,2,1,2,5,Low Value
12473,50.0,5,3938.55,2,2,1,5,Low Value
12599,50.0,13,2296.72,2,1,2,5,Low Value
18236,51.0,12,1795.35,2,1,2,5,Low Value
16996,51.0,9,2123.61,2,1,2,5,Low Value
17702,51.0,6,3144.04,2,2,1,5,Low Value
15485,51.0,7,5771.51,2,2,1,5,Low Value
17867,51.0,15,1621.28,2,1,2,5,Low Value
13623,52.0,10,2566.49,2,1,2,5,Low Value
13643,52.0,10,2156.77,2,1,2,5,Low Value
18177,52.0,9,2216.87,2,1,2,5,Low Value
13110,52.0,12,2957.47,2,1,2,5,Low Value
13695,52.0,16,2770.73,2,1,2,5,Low Value
17515,52.0,9,1617.46,2,1,2,5,Low Value
12849,52.0,6,3090.56,2,2,1,5,Low Value
14524,52.0,13,2933.71,2,1,2,5,Low Value
17289,52.0,9,2079.39,2,1,2,5,Low Value
16732,53.0,4,4387.64,2,2,1,5,Low Value
18036,53.0,11,1563.64,2,1,2,5,Low Value
14700,53.0,5,3116.26,2,2,1,5,Low Value
14623,53.0,10,2059.58,2,1,2,5,Low Value
16053,54.0,6,3634.84,2,2,1,5,Low Value
17082,54.0,6,4732.03,2,2,1,5,Low Value
13523,54.0,6,5101.52,2,2,1,5,Low Value
18170,54.0,9,2878.0,2,1,2,5,Low Value
12645,54.0,8,3539.3,2,2,1,5,Low Value
14404,54.0,13,2899.11,2,1,2,5,Low Value
13772,55.0,8,3114.22,2,2,1,5,Low Value
16012,56.0,5,2989.79,2,2,1,5,Low Value
17193,56.0,9,2310.04,2,1,2,5,Low Value
17351,57.0,12,1988.23,2,1,2,5,Low Value
12352,57.0,10,2849.84,2,1,2,5,Low Value
15605,57.0,9,1936.8,2,1,2,5,Low Value
17634,57.0,9,2361.97,2,1,2,5,Low Value
15227,58.0,9,2488.49,2,1,2,5,Low Value
16221,58.0,9,2235.51,2,1,2,5,Low Value
13728,58.0,16,2855.17,2,1,2,5,Low Value
13477,58.0,11,2834.17,2,1,2,5,Low Value
